#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
9700000      5.08e-02      6.74e-04      4.97e-02    1.4e-08
9701000      6.82e-02      1.05e-03      6.63e-02    1.4e-08
9702000      5.99e-02      1.40e-03      5.66e-02    1.4e-08
9703000      5.53e-02      2.11e-04      5.49e-02    1.4e-08
9704000      5.13e-02      2.22e-04      5.09e-02    1.4e-08
9705000      5.39e-02      6.44e-04      5.29e-02    1.4e-08
9706000      4.85e-02      8.42e-04      4.69e-02    1.4e-08
9707000      4.97e-02      8.53e-05      4.94e-02    1.4e-08
9708000      4.76e-02      4.33e-06      4.73e-02    1.4e-08
9709000      5.41e-02      6.88e-04      5.30e-02    1.4e-08
9710000      5.95e-02      1.60e-05      5.91e-02    1.4e-08
9711000      5.39e-02      6.59e-04      5.29e-02    1.4e-08
9712000      5.63e-02      1.18e-03      5.38e-02    1.4e-08
9713000      5.57e-02      3.50e-04      5.51e-02    1.4e-08
9714000      6.13e-02      1.60e-04      6.09e-02    1.4e-08
9715000      5.74e-02      1.39e-04      5.70e-02    1.4e-08
9716000      5.37e-02      8.05e-04      5.23e-02    1.4e-08
9717000      6.28e-02      7.18e-04      6.16e-02    1.4e-08
9718000      5.14e-02      4.08e-05      5.11e-02    1.4e-08
9719000      5.96e-02      9.09e-04      5.80e-02    1.4e-08
9720000      5.58e-02      7.59e-04      5.45e-02    1.4e-08
9721000      5.29e-02      5.40e-04      5.21e-02    1.4e-08
9722000      8.02e-02      1.62e-03      7.67e-02    1.4e-08
9723000      4.79e-02      3.41e-05      4.76e-02    1.4e-08
9724000      5.28e-02      5.67e-04      5.20e-02    1.4e-08
9725000      5.49e-02      6.78e-04      5.38e-02    1.4e-08
9726000      6.08e-02      3.04e-04      6.03e-02    1.4e-08
9727000      6.06e-02      1.92e-04      6.01e-02    1.4e-08
9728000      6.55e-02      4.59e-04      6.48e-02    1.4e-08
9729000      4.82e-02      4.48e-04      4.75e-02    1.4e-08
9730000      4.89e-02      2.20e-04      4.85e-02    1.4e-08
9731000      5.63e-02      1.67e-04      5.59e-02    1.4e-08
9732000      6.80e-02      2.21e-03      6.11e-02    1.4e-08
9733000      4.98e-02      6.38e-04      4.88e-02    1.4e-08
9734000      5.53e-02      2.13e-04      5.48e-02    1.4e-08
9735000      4.90e-02      1.37e-04      4.87e-02    1.4e-08
9736000      5.62e-02      3.30e-04      5.57e-02    1.4e-08
9737000      5.71e-02      1.38e-05      5.68e-02    1.4e-08
9738000      5.02e-02      4.60e-04      4.95e-02    1.4e-08
9739000      6.34e-02      1.52e-04      6.30e-02    1.4e-08
9740000      4.73e-02      5.78e-05      4.70e-02    1.3e-08
9741000      5.26e-02      7.38e-04      5.14e-02    1.3e-08
9742000      5.86e-02      3.88e-04      5.80e-02    1.3e-08
9743000      5.89e-02      2.90e-04      5.84e-02    1.3e-08
9744000      5.04e-02      1.65e-04      5.00e-02    1.3e-08
9745000      6.37e-02      6.13e-04      6.28e-02    1.3e-08
9746000      4.98e-02      3.92e-04      4.92e-02    1.3e-08
9747000      5.16e-02      2.57e-04      5.12e-02    1.3e-08
9748000      5.86e-02      9.52e-06      5.82e-02    1.3e-08
9749000      5.85e-02      9.79e-04      5.67e-02    1.3e-08
9750000      7.56e-02      1.14e-03      7.36e-02    1.3e-08
9751000      5.30e-02      1.11e-03      5.06e-02    1.3e-08
9752000      5.35e-02      1.02e-04      5.32e-02    1.3e-08
9753000      5.41e-02      3.47e-06      5.38e-02    1.3e-08
9754000      5.41e-02      5.04e-04      5.33e-02    1.3e-08
9755000      5.50e-02      1.77e-04      5.46e-02    1.3e-08
9756000      5.63e-02      1.33e-03      5.32e-02    1.3e-08
9757000      5.11e-02      9.66e-04      4.92e-02    1.3e-08
9758000      5.99e-02      5.78e-04      5.90e-02    1.3e-08
9759000      5.02e-02      6.80e-04      4.90e-02    1.3e-08
9760000      6.41e-02      3.41e-04      6.36e-02    1.3e-08
9761000      5.59e-02      9.86e-04      5.40e-02    1.3e-08
9762000      5.82e-02      5.16e-04      5.74e-02    1.3e-08
9763000      5.87e-02      9.81e-04      5.69e-02    1.3e-08
9764000      5.35e-02      8.72e-04      5.20e-02    1.3e-08
9765000      5.26e-02      9.90e-04      5.06e-02    1.3e-08
9766000      5.67e-02      4.69e-04      5.60e-02    1.3e-08
9767000      6.71e-02      8.83e-04      6.57e-02    1.3e-08
9768000      5.69e-02      2.42e-05      5.66e-02    1.3e-08
9769000      5.47e-02      4.43e-04      5.40e-02    1.3e-08
9770000      5.22e-02      1.28e-03      4.91e-02    1.3e-08
9771000      6.32e-02      7.90e-04      6.19e-02    1.3e-08
9772000      5.66e-02      7.64e-04      5.54e-02    1.3e-08
9773000      5.05e-02      6.80e-04      4.93e-02    1.3e-08
9774000      5.52e-02      7.52e-04      5.39e-02    1.3e-08
9775000      4.66e-02      2.74e-04      4.61e-02    1.3e-08
9776000      5.55e-02      8.03e-04      5.41e-02    1.3e-08
9777000      6.51e-02      2.13e-03      5.83e-02    1.3e-08
9778000      5.86e-02      6.41e-04      5.76e-02    1.3e-08
9779000      4.75e-02      7.79e-04      4.61e-02    1.3e-08
9780000      5.08e-02      2.00e-04      5.04e-02    1.3e-08
#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
9780000      5.51e-02      1.62e-04      5.47e-02    1.3e-08
9781000      5.28e-02      4.95e-05      5.25e-02    1.3e-08
9782000      4.96e-02      2.17e-04      4.92e-02    1.3e-08
9783000      5.33e-02      7.35e-04      5.21e-02    1.3e-08
9784000      5.89e-02      2.45e-04      5.84e-02    1.3e-08
9785000      5.29e-02      1.05e-03      5.08e-02    1.3e-08
9786000      7.75e-02      1.36e-03      7.50e-02    1.3e-08
9787000      5.15e-02      2.67e-04      5.11e-02    1.3e-08
9788000      6.39e-02      1.60e-04      6.35e-02    1.3e-08
9789000      4.63e-02      2.67e-04      4.59e-02    1.3e-08
9790000      6.97e-02      7.12e-04      6.86e-02    1.3e-08
9791000      5.14e-02      1.35e-04      5.10e-02    1.3e-08
9792000      5.30e-02      6.33e-04      5.20e-02    1.3e-08
9793000      5.68e-02      3.49e-04      5.62e-02    1.3e-08
9794000      5.42e-02      3.47e-04      5.37e-02    1.3e-08
9795000      5.12e-02      4.16e-04      5.06e-02    1.3e-08
9796000      5.56e-02      4.40e-04      5.49e-02    1.3e-08
9797000      6.11e-02      5.00e-05      6.07e-02    1.3e-08
9798000      4.94e-02      5.29e-04      4.86e-02    1.3e-08
9799000      5.43e-02      9.77e-04      5.25e-02    1.3e-08
9800000      4.80e-02      9.55e-05      4.77e-02    1.3e-08
9801000      6.57e-02      2.46e-04      6.52e-02    1.3e-08
9802000      5.02e-02      3.74e-05      4.99e-02    1.3e-08
9803000      6.38e-02      1.62e-03      5.98e-02    1.3e-08
9804000      4.89e-02      6.39e-04      4.79e-02    1.3e-08
9805000      6.24e-02      9.39e-04      6.08e-02    1.3e-08
9806000      5.01e-02      3.47e-04      4.96e-02    1.3e-08
9807000      5.37e-02      1.93e-03      4.71e-02    1.3e-08
9808000      5.45e-02      3.12e-04      5.40e-02    1.3e-08
9809000      5.42e-02      2.77e-05      5.39e-02    1.3e-08
9810000      5.74e-02      1.83e-04      5.70e-02    1.2e-08
9811000      4.78e-02      5.72e-04      4.69e-02    1.2e-08
9812000      5.54e-02      6.37e-04      5.44e-02    1.2e-08
9813000      5.87e-02      1.83e-03      5.32e-02    1.2e-08
9814000      6.41e-02      5.76e-04      6.32e-02    1.2e-08
9815000      5.74e-02      6.44e-04      5.64e-02    1.2e-08
9816000      5.48e-02      4.97e-04      5.41e-02    1.2e-08
9817000      5.53e-02      2.00e-04      5.49e-02    1.2e-08
9818000      5.39e-02      1.02e-03      5.19e-02    1.2e-08
9819000      5.06e-02      1.02e-03      4.84e-02    1.2e-08
9820000      5.27e-02      1.72e-04      5.23e-02    1.2e-08
9821000      5.22e-02      5.97e-04      5.13e-02    1.2e-08
9822000      5.22e-02      4.84e-04      5.15e-02    1.2e-08
9823000      5.61e-02      6.14e-04      5.52e-02    1.2e-08
9824000      5.53e-02      3.57e-04      5.48e-02    1.2e-08
9825000      5.46e-02      1.48e-05      5.43e-02    1.2e-08
9826000      4.58e-02      5.59e-04      4.49e-02    1.2e-08
9827000      5.33e-02      7.17e-04      5.21e-02    1.2e-08
9828000      4.75e-02      4.00e-04      4.69e-02    1.2e-08
9829000      6.15e-02      1.35e-04      6.11e-02    1.2e-08
9830000      4.84e-02      4.84e-04      4.76e-02    1.2e-08
9831000      5.57e-02      7.21e-04      5.46e-02    1.2e-08
9832000      8.59e-02      1.28e-03      8.37e-02    1.2e-08
9833000      5.06e-02      5.22e-04      4.98e-02    1.2e-08
9834000      5.18e-02      4.75e-04      5.11e-02    1.2e-08
9835000      6.09e-02      3.41e-04      6.04e-02    1.2e-08
9836000      5.22e-02      6.03e-04      5.13e-02    1.2e-08
9837000      5.10e-02      8.61e-04      4.94e-02    1.2e-08
9838000      6.04e-02      7.98e-04      5.92e-02    1.2e-08
9839000      5.25e-02      6.42e-04      5.15e-02    1.2e-08
9840000      5.00e-02      1.93e-04      4.97e-02    1.2e-08
9841000      5.10e-02      5.98e-04      5.01e-02    1.2e-08
9842000      5.58e-02      1.54e-04      5.54e-02    1.2e-08
9843000      5.10e-02      2.02e-04      5.06e-02    1.2e-08
9844000      5.81e-02      1.07e-03      5.60e-02    1.2e-08
9845000      5.47e-02      3.83e-04      5.42e-02    1.2e-08
9846000      5.68e-02      1.37e-04      5.65e-02    1.2e-08
9847000      6.05e-02      1.66e-03      5.61e-02    1.2e-08
9848000      1.00e-01      3.00e-03      9.13e-02    1.2e-08
9849000      6.28e-02      1.06e-03      6.08e-02    1.2e-08
9850000      5.67e-02      4.29e-04      5.61e-02    1.2e-08
9851000      5.23e-02      7.71e-05      5.19e-02    1.2e-08
9852000      5.03e-02      3.48e-04      4.98e-02    1.2e-08
9853000      6.82e-02      6.43e-04      6.72e-02    1.2e-08
9854000      5.50e-02      6.47e-04      5.40e-02    1.2e-08
9855000      5.36e-02      1.02e-03      5.16e-02    1.2e-08
9856000      4.91e-02      1.29e-04      4.88e-02    1.2e-08
9857000      5.42e-02      5.84e-04      5.34e-02    1.2e-08
9858000      5.85e-02      4.30e-04      5.79e-02    1.2e-08
9859000      4.97e-02      5.01e-04      4.90e-02    1.2e-08
9860000      6.59e-02      1.46e-03      6.26e-02    1.2e-08
9861000      5.53e-02      1.20e-03      5.27e-02    1.2e-08
9862000      5.87e-02      4.77e-04      5.80e-02    1.2e-08
9863000      6.35e-02      1.16e-03      6.13e-02    1.2e-08
9864000      6.15e-02      1.27e-03      5.89e-02    1.2e-08
9865000      5.89e-02      7.75e-04      5.77e-02    1.2e-08
9866000      5.10e-02      1.05e-03      4.88e-02    1.2e-08
9867000      5.04e-02      4.08e-04      4.99e-02    1.2e-08
9868000      6.14e-02      6.21e-04      6.05e-02    1.2e-08
9869000      5.36e-02      3.56e-04      5.31e-02    1.2e-08
9870000      8.94e-02      6.52e-04      8.85e-02    1.2e-08
9871000      5.67e-02      3.55e-04      5.62e-02    1.2e-08
9872000      5.05e-02      7.73e-04      4.92e-02    1.2e-08
9873000      6.54e-02      7.30e-04      6.43e-02    1.2e-08
9874000      5.00e-02      1.43e-04      4.97e-02    1.2e-08
9875000      4.87e-02      2.33e-05      4.84e-02    1.2e-08
9876000      5.58e-02      1.15e-04      5.55e-02    1.2e-08
9877000      5.48e-02      4.52e-04      5.42e-02    1.2e-08
9878000      5.47e-02      2.14e-05      5.43e-02    1.2e-08
9879000      4.97e-02      2.58e-04      4.93e-02    1.2e-08
9880000      5.81e-02      4.38e-04      5.75e-02    1.1e-08
9881000      5.00e-02      3.12e-04      4.95e-02    1.1e-08
9882000      5.19e-02      6.65e-04      5.09e-02    1.1e-08
9883000      6.17e-02      3.80e-04      6.12e-02    1.1e-08
9884000      7.09e-02      9.93e-04      6.93e-02    1.1e-08
9885000      4.94e-02      6.54e-04      4.84e-02    1.1e-08
9886000      5.98e-02      3.83e-04      5.92e-02    1.1e-08
9887000      6.08e-02      1.47e-03      5.74e-02    1.1e-08
9888000      5.50e-02      1.89e-04      5.47e-02    1.1e-08
9889000      5.47e-02      2.02e-04      5.43e-02    1.1e-08
9890000      5.44e-02      1.00e-03      5.25e-02    1.1e-08
9891000      5.82e-02      8.15e-05      5.79e-02    1.1e-08
9892000      6.06e-02      8.44e-04      5.92e-02    1.1e-08
9893000      7.99e-02      4.14e-04      7.93e-02    1.1e-08
9894000      5.34e-02      2.35e-04      5.30e-02    1.1e-08
9895000      5.58e-02      7.73e-04      5.46e-02    1.1e-08
9896000      5.28e-02      5.45e-04      5.20e-02    1.1e-08
9897000      5.38e-02      2.50e-04      5.34e-02    1.1e-08
9898000      5.85e-02      9.62e-04      5.68e-02    1.1e-08
9899000      5.53e-02      9.38e-04      5.36e-02    1.1e-08
9900000      5.74e-02      3.57e-04      5.69e-02    1.1e-08
9901000      5.29e-02      4.18e-04      5.23e-02    1.1e-08
9902000      5.23e-02      3.42e-04      5.19e-02    1.1e-08
9903000      5.69e-02      1.42e-03      5.35e-02    1.1e-08
9904000      5.94e-02      4.68e-04      5.88e-02    1.1e-08
9905000      5.91e-02      3.13e-04      5.86e-02    1.1e-08
9906000      5.29e-02      5.76e-04      5.21e-02    1.1e-08
9907000      5.37e-02      1.05e-03      5.17e-02    1.1e-08
9908000      5.16e-02      2.80e-04      5.12e-02    1.1e-08
9909000      5.73e-02      2.37e-04      5.69e-02    1.1e-08
9910000      5.37e-02      4.13e-04      5.32e-02    1.1e-08
9911000      6.62e-02      5.25e-04      6.54e-02    1.1e-08
9912000      4.87e-02      6.25e-04      4.77e-02    1.1e-08
9913000      5.66e-02      5.17e-04      5.59e-02    1.1e-08
9914000      5.34e-02      1.27e-04      5.31e-02    1.1e-08
9915000      5.50e-02      1.11e-03      5.27e-02    1.1e-08
9916000      5.17e-02      6.79e-04      5.06e-02    1.1e-08
9917000      5.50e-02      3.67e-04      5.45e-02    1.1e-08
9918000      5.91e-02      2.99e-04      5.87e-02    1.1e-08
9919000      4.70e-02      4.77e-04      4.63e-02    1.1e-08
9920000      5.92e-02      1.51e-04      5.88e-02    1.1e-08
9921000      5.99e-02      5.17e-04      5.92e-02    1.1e-08
9922000      5.42e-02      1.45e-03      5.04e-02    1.1e-08
9923000      5.75e-02      5.09e-04      5.68e-02    1.1e-08
9924000      5.85e-02      2.62e-05      5.82e-02    1.1e-08
9925000      5.26e-02      1.38e-03      4.92e-02    1.1e-08
9926000      6.50e-02      8.92e-04      6.36e-02    1.1e-08
9927000      5.66e-02      2.00e-04      5.62e-02    1.1e-08
9928000      5.18e-02      3.10e-04      5.13e-02    1.1e-08
9929000      6.28e-02      7.58e-05      6.24e-02    1.1e-08
9930000      6.38e-02      1.60e-05      6.34e-02    1.1e-08
9931000      5.55e-02      9.01e-04      5.39e-02    1.1e-08
9932000      5.08e-02      6.86e-04      4.98e-02    1.1e-08
9933000      6.05e-02      1.51e-03      5.68e-02    1.1e-08
9934000      5.51e-02      5.30e-04      5.44e-02    1.1e-08
9935000      5.01e-02      1.74e-05      4.98e-02    1.1e-08
9936000      6.33e-02      1.37e-03      6.04e-02    1.1e-08
9937000      5.62e-02      6.71e-05      5.58e-02    1.1e-08
9938000      6.08e-02      1.17e-03      5.85e-02    1.1e-08
9939000      6.61e-02      2.00e-04      6.57e-02    1.1e-08
9940000      5.26e-02      3.10e-04      5.22e-02    1.1e-08
9941000      4.94e-02      1.49e-04      4.91e-02    1.1e-08
9942000      5.38e-02      4.93e-04      5.31e-02    1.1e-08
9943000      5.08e-02      5.96e-05      5.05e-02    1.1e-08
9944000      6.10e-02      3.16e-04      6.06e-02    1.1e-08
9945000      5.15e-02      4.85e-04      5.08e-02    1.1e-08
9946000      5.49e-02      3.89e-04      5.44e-02    1.1e-08
9947000      6.23e-02      3.96e-04      6.17e-02    1.1e-08
9948000      4.97e-02      6.62e-04      4.87e-02    1.1e-08
9949000      5.35e-02      2.69e-04      5.31e-02    1.1e-08
9950000      6.03e-02      1.56e-03      5.64e-02    1.1e-08
9951000      5.39e-02      2.30e-04      5.35e-02    1.1e-08
9952000      5.11e-02      7.78e-04      4.98e-02    1.1e-08
9953000      6.33e-02      1.02e-03      6.16e-02    1.1e-08
9954000      5.47e-02      1.17e-03      5.22e-02    1.1e-08
9955000      5.36e-02      4.42e-04      5.30e-02    1.1e-08
9956000      4.85e-02      5.40e-04      4.77e-02    1.1e-08
9957000      6.32e-02      9.00e-06      6.29e-02    1.1e-08
9958000      5.64e-02      1.22e-03      5.38e-02    1.1e-08
9959000      7.04e-02      7.49e-05      7.00e-02    1.1e-08
9960000      5.57e-02      6.60e-04      5.47e-02    1.0e-08
9961000      5.33e-02      4.61e-04      5.27e-02    1.0e-08
9962000      5.16e-02      2.98e-04      5.12e-02    1.0e-08
9963000      5.35e-02      5.69e-04      5.27e-02    1.0e-08
9964000      5.43e-02      9.08e-04      5.27e-02    1.0e-08
9965000      4.75e-02      4.76e-04      4.69e-02    1.0e-08
9966000      4.95e-02      3.93e-05      4.93e-02    1.0e-08
9967000      5.67e-02      8.08e-04      5.54e-02    1.0e-08
9968000      6.72e-02      3.90e-04      6.67e-02    1.0e-08
9969000      5.42e-02      6.45e-04      5.32e-02    1.0e-08
9970000      5.21e-02      1.48e-03      4.82e-02    1.0e-08
9971000      5.65e-02      2.82e-04      5.61e-02    1.0e-08
9972000      5.57e-02      1.45e-04      5.54e-02    1.0e-08
9973000      5.62e-02      3.78e-04      5.57e-02    1.0e-08
9974000      5.18e-02      7.45e-04      5.06e-02    1.0e-08
9975000      6.16e-02      7.61e-04      6.05e-02    1.0e-08
9976000      5.19e-02      1.06e-03      4.98e-02    1.0e-08
9977000      5.11e-02      1.31e-04      5.08e-02    1.0e-08
9978000      5.79e-02      4.54e-04      5.73e-02    1.0e-08
9979000      5.60e-02      3.37e-04      5.55e-02    1.0e-08
9980000      5.70e-02      5.47e-04      5.63e-02    1.0e-08
9981000      4.61e-02      6.26e-04      4.51e-02    1.0e-08
9982000      6.81e-02      1.01e-03      6.65e-02    1.0e-08
9983000      5.33e-02      1.55e-03      4.90e-02    1.0e-08
9984000      5.32e-02      2.61e-05      5.30e-02    1.0e-08
9985000      5.40e-02      1.14e-03      5.16e-02    1.0e-08
9986000      6.26e-02      2.30e-04      6.22e-02    1.0e-08
9987000      7.34e-02      1.11e-03      7.15e-02    1.0e-08
9988000      5.90e-02      6.55e-05      5.87e-02    1.0e-08
9989000      5.34e-02      2.63e-04      5.31e-02    1.0e-08
9990000      5.67e-02      2.47e-03      4.63e-02    1.0e-08
9991000      5.44e-02      2.29e-05      5.42e-02    1.0e-08
9992000      5.29e-02      6.46e-05      5.27e-02    1.0e-08
9993000      6.18e-02      4.78e-05      6.14e-02    1.0e-08
9994000      5.14e-02      1.10e-03      4.91e-02    1.0e-08
9995000      6.40e-02      2.74e-04      6.35e-02    1.0e-08
9996000      6.88e-02      1.59e-03      6.52e-02    1.0e-08
9997000      6.88e-02      4.36e-04      6.82e-02    1.0e-08
9998000      4.95e-02      6.52e-04      4.86e-02    1.0e-08
9999000      5.79e-02      4.61e-04      5.73e-02    1.0e-08
